audio_url,ref_text
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_6_pnorm.wav?raw=true,Do you think we will learn anything from him? We will learn all we wish to know as to where he obtained his material.
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_7_pnorm.wav?raw=true,But he gave her a word of wsarning before he took his departure.
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_8_pnorm.wav?raw=true,"You have come to the wrong place, she flung in."
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_9_pnorm.wav?raw=true,You are a lucky fellow. but this time your luck has lost you fame.
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_11_pnorm.wav?raw=true,"After the way in which her son had spoken, it was cruel that she should have been forced to make such a revelation at such a moment."
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_12_pnorm.wav?raw=true,"he picked up the garnet pin, and, it may be, can tell us to whom it belongs."
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_14_pnorm.wav?raw=true,"I was too busy talking my best and my last to my Portuguese friends, said Lady Mabel."
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_15_pnorm.wav?raw=true,Let me see as much of you as your occupations will permit.
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_19_pnorm.wav?raw=true,"Then, still breathing fury, he rushed away, but paused some distance off to raise his hands to the sky with an appealing gesture."
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_0_pnorm.wav?raw=true,"I cannot say, observed Lady Mabel, as they turned to proceed on their way, that the Romish system is very attractive to me."
https://github.com/yseom1/samples/blob/main/CL/Expressive/infinityTTS/1_1_3_1_pnorm.wav?raw=true,"Indeed, my dear madam, you are quite right, she said."
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_2_pnorm.wav?raw=true,few women of my age that haven't seen a good deal of family troubles and family secrets.
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_3_pnorm.wav?raw=true,"He looked from the miniature to the crest and back to the miniature again, then at Alice."
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_4_pnorm.wav?raw=true,"then after a pause, he added. What am I going to do?"
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_5_pnorm.wav?raw=true,"I have stopped them up with paper as well as I can, but the air can get through, and you might take the fever."
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_6_pnorm.wav?raw=true,Do you think we will learn anything from him? We will learn all we wish to know as to where he obtained his material.
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_7_pnorm.wav?raw=true,But he gave her a word of wsarning before he took his departure.
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_8_pnorm.wav?raw=true,"You have come to the wrong place, she flung in."
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_9_pnorm.wav?raw=true,You are a lucky fellow. but this time your luck has lost you fame.
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_11_pnorm.wav?raw=true,"After the way in which her son had spoken, it was cruel that she should have been forced to make such a revelation at such a moment."
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_12_pnorm.wav?raw=true,"he picked up the garnet pin, and, it may be, can tell us to whom it belongs."
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_14_pnorm.wav?raw=true,"I was too busy talking my best and my last to my Portuguese friends, said Lady Mabel."
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_15_pnorm.wav?raw=true,Let me see as much of you as your occupations will permit.
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_19_pnorm.wav?raw=true,"Then, still breathing fury, he rushed away, but paused some distance off to raise his hands to the sky with an appealing gesture."
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_0_pnorm.wav?raw=true,"I cannot say, observed Lady Mabel, as they turned to proceed on their way, that the Romish system is very attractive to me."
https://github.com/yseom1/samples/blob/main/CL/Expressive/yourTTS/1_1_2_1_pnorm.wav?raw=true,"Indeed, my dear madam, you are quite right, she said."
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_2_pnorm.wav?raw=true,few women of my age that haven't seen a good deal of family troubles and family secrets.
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_3_pnorm.wav?raw=true,"He looked from the miniature to the crest and back to the miniature again, then at Alice."
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_4_pnorm.wav?raw=true,"then after a pause, he added. What am I going to do?"
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_5_pnorm.wav?raw=true,"I have stopped them up with paper as well as I can, but the air can get through, and you might take the fever."
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_6_pnorm.wav?raw=true,Do you think we will learn anything from him? We will learn all we wish to know as to where he obtained his material.
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_7_pnorm.wav?raw=true,But he gave her a word of wsarning before he took his departure.
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_8_pnorm.wav?raw=true,"You have come to the wrong place, she flung in."
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_9_pnorm.wav?raw=true,You are a lucky fellow. but this time your luck has lost you fame.
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_11_pnorm.wav?raw=true,"After the way in which her son had spoken, it was cruel that she should have been forced to make such a revelation at such a moment."
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_12_pnorm.wav?raw=true,"he picked up the garnet pin, and, it may be, can tell us to whom it belongs."
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_14_pnorm.wav?raw=true,"I was too busy talking my best and my last to my Portuguese friends, said Lady Mabel."
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_15_pnorm.wav?raw=true,Let me see as much of you as your occupations will permit.
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_19_pnorm.wav?raw=true,"Then, still breathing fury, he rushed away, but paused some distance off to raise his hands to the sky with an appealing gesture."
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_0_pnorm.wav?raw=true,"I cannot say, observed Lady Mabel, as they turned to proceed on their way, that the Romish system is very attractive to me."
https://github.com/yseom1/samples/blob/main/CL/Expressive/ganspeech/1_1_1_1_pnorm.wav?raw=true,"Indeed, my dear madam, you are quite right, she said."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_0_pnorm.wav?raw=true,"Number ten, fresh nelly is waiting on you, good night husband."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_1_pnorm.wav?raw=true,"Yea, his honourable worship is within, but he hath a godly minister or two with him, and likewise a leech."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_2_pnorm.wav?raw=true,"Instead of shoes, the old man wore boots with turnover tops, and his blue coat had wide cuffs of gold braid."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_3_pnorm.wav?raw=true,The army found the people in poverty and left them in comparative wealth.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_4_pnorm.wav?raw=true,"Thus did this humane and right minded father comfort his unhappy daughter, and her mother embracing her again, did all she could to soothe her feelings."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_5_pnorm.wav?raw=true,He was in deep converse with the clerk and entered the hall holding him by the arm.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_6_pnorm.wav?raw=true,They moved thereafter cautiously about the hut groping before and about them to find something to show that Warrenton had fulfilled his mission.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_7_pnorm.wav?raw=true,And lay me down in thy cold bed and leave my shining lot.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_8_pnorm.wav?raw=true,We’ve made a couple of albums.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_9_pnorm.wav?raw=true,Her husband was very concerned that it might be fatal.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_10_pnorm.wav?raw=true,We have to reduce the number of plastic bags.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_11_pnorm.wav?raw=true,Nothing is yet confirmed.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_12_pnorm.wav?raw=true,His son has been travelling with the Tartan Army for years.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_13_pnorm.wav?raw=true,I could hardly move for the next couple of days.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_14_pnorm.wav?raw=true,So what is the campaign about?
https://github.com/yseom1/samples/blob/main/VALLE/Normal/gt/2_0_0_15_pnorm.wav?raw=true,My life has changed a lot.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_0_pnorm.wav?raw=true,"Number ten, fresh nelly is waiting on you, good night husband."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_1_pnorm.wav?raw=true,"Yea, his honourable worship is within, but he hath a godly minister or two with him, and likewise a leech."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_2_pnorm.wav?raw=true,"Instead of shoes, the old man wore boots with turnover tops, and his blue coat had wide cuffs of gold braid."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_3_pnorm.wav?raw=true,The army found the people in poverty and left them in comparative wealth.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_4_pnorm.wav?raw=true,"Thus did this humane and right minded father comfort his unhappy daughter, and her mother embracing her again, did all she could to soothe her feelings."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_5_pnorm.wav?raw=true,He was in deep converse with the clerk and entered the hall holding him by the arm.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_6_pnorm.wav?raw=true,They moved thereafter cautiously about the hut groping before and about them to find something to show that Warrenton had fulfilled his mission.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_7_pnorm.wav?raw=true,And lay me down in thy cold bed and leave my shining lot.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_8_pnorm.wav?raw=true,We’ve made a couple of albums.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_9_pnorm.wav?raw=true,Her husband was very concerned that it might be fatal.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_10_pnorm.wav?raw=true,We have to reduce the number of plastic bags.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_11_pnorm.wav?raw=true,Nothing is yet confirmed.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_12_pnorm.wav?raw=true,His son has been travelling with the Tartan Army for years.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_13_pnorm.wav?raw=true,I could hardly move for the next couple of days.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_14_pnorm.wav?raw=true,So what is the campaign about?
https://github.com/yseom1/samples/blob/main/VALLE/Normal/infinityTTS/2_0_3_15_pnorm.wav?raw=true,My life has changed a lot.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_0_pnorm.wav?raw=true,"Number ten, fresh nelly is waiting on you, good night husband."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_1_pnorm.wav?raw=true,"Yea, his honourable worship is within, but he hath a godly minister or two with him, and likewise a leech."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_2_pnorm.wav?raw=true,"Instead of shoes, the old man wore boots with turnover tops, and his blue coat had wide cuffs of gold braid."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_3_pnorm.wav?raw=true,The army found the people in poverty and left them in comparative wealth.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_4_pnorm.wav?raw=true,"Thus did this humane and right minded father comfort his unhappy daughter, and her mother embracing her again, did all she could to soothe her feelings."
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_5_pnorm.wav?raw=true,He was in deep converse with the clerk and entered the hall holding him by the arm.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_6_pnorm.wav?raw=true,They moved thereafter cautiously about the hut groping before and about them to find something to show that Warrenton had fulfilled his mission.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_7_pnorm.wav?raw=true,And lay me down in thy cold bed and leave my shining lot.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_8_pnorm.wav?raw=true,We’ve made a couple of albums.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_9_pnorm.wav?raw=true,Her husband was very concerned that it might be fatal.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_10_pnorm.wav?raw=true,We have to reduce the number of plastic bags.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_11_pnorm.wav?raw=true,Nothing is yet confirmed.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_12_pnorm.wav?raw=true,His son has been travelling with the Tartan Army for years.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_13_pnorm.wav?raw=true,I could hardly move for the next couple of days.
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_14_pnorm.wav?raw=true,So what is the campaign about?
https://github.com/yseom1/samples/blob/main/VALLE/Normal/valle/2_0_4_15_pnorm.wav?raw=true,My life has changed a lot.
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/infinityTTS/3_0_3_0_pnorm.wav?raw=true,It’s the first time Hilda has been to our house and Tom introduces her around.
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/infinityTTS/3_0_3_1_pnorm.wav?raw=true,There could be little art in this last and final round of fencing.
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/infinityTTS/3_0_3_2_pnorm.wav?raw=true,Look a little closer while our guide lets the light of his lamp fall upon the black wall at your side.
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/infinityTTS/3_0_3_3_pnorm.wav?raw=true,It was youth and poverty and proximity and everything was young and kindly.
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/infinityTTS/3_0_3_4_pnorm.wav?raw=true,"He honours whatever he recognizes in himself, such morality equals self glorification."
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/infinityTTS/3_0_3_5_pnorm.wav?raw=true,"One dark night at the head of a score of his tribe, he fell upon Wabigoon’s camp, his object being the abduction of the princess."
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/vallex/3_0_5_0_pnorm.wav?raw=true,It’s the first time Hilda has been to our house and Tom introduces her around.
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/vallex/3_0_5_1_pnorm.wav?raw=true,There could be little art in this last and final round of fencing.
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/vallex/3_0_5_2_pnorm.wav?raw=true,Look a little closer while our guide lets the light of his lamp fall upon the black wall at your side.
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/vallex/3_0_5_3_pnorm.wav?raw=true,It was youth and poverty and proximity and everything was young and kindly.
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/vallex/3_0_5_4_pnorm.wav?raw=true,"He honours whatever he recognizes in himself, such morality equals self glorification."
https://github.com/yseom1/samples/blob/main/VALLEX/Normal/vallex/3_0_5_5_pnorm.wav?raw=true,"One dark night at the head of a score of his tribe, he fell upon Wabigoon’s camp, his object being the abduction of the princess."
